Transaction_itemid,StoreTransactionID,itemid,ItemName,Color,Quantity,VendorID,PricePerItem,TotalPrice,SaleDescripton,perlable,product,weight,OnSale,Putup,ConfirmedRecipt,ShippingDate,TrackingNumber,Shipped,carrier,VendorPaid,orderdate,ColorId,PONumber,backorder,RemoveFromList,Deposit,VendorInvoice,VendorPaidDate
38775,28046,737,Understanding and Using Japanese Patterns for the Knitting Machine,,1,13,11.48,11.48,50% off each item included in price,each,Printed Books,0.15,1,Each,0,2023-04-18 00:00:00.000,9405511206203331113303,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
38776,28047,737,Understanding and Using Japanese Patterns for the Knitting Machine,,0,13,0.00,0.00,50% off each item included in price,each,Printed Books,0.15,1,Each,0,2023-04-26 00:00:00.000,,1,USPS,1,NULL,1,,0,0,0.00,NULL,NULL
38777,28048,783,Taitexma Mid-Gauge TH/TR 160 Bundle,,0,48,0.00,0.00,,,Taitexma Knitting Machines,30.00,0,Each,0,2023-05-01 00:00:00.000,cancelled,1,USPS,1,NULL,1,,0,1,0.00,NULL,NULL
38778,28049,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,2023-04-26 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
38779,28049,49,Jaggerspun Super Lamb 4/8," Wine",1,3,55.00,55.00,,per pound,Coned Yarn,1.00,0,Cone(s),0,2023-04-26 00:00:00.000,,1,USPS,1,NULL,2554,NULL,0,0,0.00,NULL,NULL
38780,28050,783,Taitexma Mid-Gauge TH/TR 160 Bundle,,1,48,1599.00,1599.00,,,Taitexma Knitting Machines,30.00,0,Each,0,2023-04-28 00:00:00.000,"7719 8805 7920   7719 8805 6096,",1,Fedex,1,NULL,1,NULL,0,1,0.00,NULL,NULL
38781,28051,798,Number Strip (TH160 Main 6mm),,1,16,19.99,19.99,,each,Taitexma Knitting Machines,0.14,0,Cone(s),0,2023-05-05 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
38782,28052,798,Number Strip (TH160 Main 6mm),,1,16,19.99,19.99,,each,Taitexma Knitting Machines,0.14,0,Cone(s),0,2023-05-05 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
38783,28053,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
38784,28054,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39785,29055,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39786,29056,801,Number strip Pair (6mm TR/TH160),,1,16,34.95,34.95,,set,Taitexma Knitting Machines,0.14,0,Set(s),0,2023-05-05 00:00:00.000,noeltner@optonline.net,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39787,29057,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39788,29058,801,Number strip Pair (6mm TR/TH160),,1,16,34.95,34.95,,set,Taitexma Knitting Machines,0.14,0,Set(s),0,2023-05-06 00:00:00.000,9400111206203150401961,1,Fedex,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39789,29059,801,Number strip Pair (6mm TR/TH160),,1,16,34.95,34.95,,set,Taitexma Knitting Machines,0.14,0,Set(s),0,2023-05-06 00:00:00.000,9400111206203156194089,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39790,29060,430,Let's Knit Some Blouses,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39791,29061,505,Machine Knitting Trims and Edges - Single Bed,,1,23,18.99,18.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39792,29062,589,A Guide to Knitting with Yarn on Cones,,1,23,4.99,4.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39793,29062,427,Let's Knit Some Skirts,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39794,29062,432,Let's Knit Some Jackets,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39795,29063,418,A Shirt for All Seasons,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39796,29064,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39797,29065,281,Hobby Knit Replacement Needles,,2,16,24.95,49.90,,set of 3,Machines,0.01,0,Set(s),0,2023-05-15 00:00:00.000,9400111206203119344490,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39798,29066,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39799,29067,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39800,29068,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39801,29069,421,Crochet Trims for Knits,,1,23,9.95,9.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39802,29070,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39803,29071,728,Add a Hood to Any Knitting Pattern,,1,23,24.95,24.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39804,29072,728,Add a Hood to Any Knitting Pattern,,1,23,24.95,24.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39805,29073,416,Cheat Sheets for Hand Manipulated Stitch Patterns,,1,23,4.99,4.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39806,29074,418,A Shirt for All Seasons,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39807,29075,474,Cut 'n Sew Neckline Template,,1,23,5.00,5.00,,,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39808,29076,429,Jodi's Favorite Demos Volume 2,,1,23,9.95,9.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39809,29077,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39810,29078,416,Cheat Sheets for Hand Manipulated Stitch Patterns,,1,23,4.99,4.99,,each,eBooks,0.00,0,eBook,0,2023-06-28 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39811,29079,783,Taitexma Mid-Gauge TH/TR 160 Bundle,,1,48,1799.00,1799.00,,,Taitexma Knitting Machines,30.00,0,Each,0,2023-06-27 00:00:00.000,7725 5028 9739         7725 5029 0022,1,Fedex,1,NULL,1,NULL,0,1,0.00,NULL,NULL
39812,29080,49,Jaggerspun Super Lamb 4/8,French Blue,1,3,55.00,55.00,,per pound,Coned Yarn,1.00,0,Cone(s),0,2023-06-30 00:00:00.000,"	9405511206203718620554",1,USPS,1,NULL,88,NULL,0,0,0.00,NULL,NULL
39813,29080,49,Jaggerspun Super Lamb 4/8,Royal,1,3,55.00,55.00,,per pound,Coned Yarn,1.00,0,Cone(s),0,2023-06-30 00:00:00.000,"	9405511206203718620554",1,USPS,1,NULL,100,NULL,0,0,0.00,NULL,NULL
39814,29081,524,Designer Pencil Skirts for Machine Knitters,,1,23,24.95,24.95,,each,eBooks,0.00,0,eBook,0,2023-07-06 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39815,29082,281,Hobby Knit Replacement Needles,,2,16,24.95,49.90,,set of 3,Machines,0.01,0,Set(s),0,2023-07-04 00:00:00.000,9400111206203734878189,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39816,29083,786,Taitexma TH860L EXTENDED BED PunchCard Knitting Machine,,1,48,1799.00,1799.00,,ea,Taitexma Knitting Machines,30.00,0,Each,0,2023-07-14 00:00:00.000,"7727 2326 2024  | 7727 2326 3844 ",1,Fedex,1,NULL,1,NULL,0,1,0.00,NULL,NULL
39817,29083,787,Taitexma TR850L (4.5mm) EXTENDED BED Ribbing Attachment,,1,48,1249.00,1249.00,,,Taitexma Knitting Machines,30.00,0,Each,0,2023-07-14 00:00:00.000,"7727 2326 2024  | 7727 2326 3844 ",1,Fedex,1,NULL,1,NULL,0,1,0.00,NULL,NULL
39818,29084,180,Easy-Cut,,2,16,6.99,13.98,,each,Accessories,0.01,0,Item(s),0,2023-07-13 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39819,29085,675,Decorative Raglan Seams for Machine Knitters,,1,23,14.99,14.99,,each,eBooks,0.00,0,eBook,0,2023-07-18 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39820,29086,474,Cut 'n Sew Neckline Template,,1,23,5.00,5.00,,,eBooks,0.00,0,eBook,0,2023-07-18 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39823,29088,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-18 00:00:00.000,9405511206203203927663,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39824,29089,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-18 00:00:00.000,9405511206203265096499,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39825,29090,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-18 00:00:00.000,9405511206203265078822,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39826,29091,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-19 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39827,29092,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-25 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39828,29093,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-18 00:00:00.000,9405511206203265012321,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39829,29093,505,Machine Knitting Trims and Edges - Single Bed,,1,23,18.99,18.99,,each,eBooks,0.00,0,eBook,0,2023-07-18 00:00:00.000,9405511206203265012321,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39830,29094,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-18 00:00:00.000,9405511206203203989241,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39831,29095,502,Machine Knitting Trims and Edges - Double Bed,,1,23,9.99,9.99,,,eBooks,0.00,0,eBook,0,2023-07-19 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39832,29096,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-19 00:00:00.000,9405511206203267094042,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39833,29097,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-21 00:00:00.000,UM628594230US,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39834,29098,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-19 00:00:00.000,9405511206203267074945,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39835,29099,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-19 00:00:00.000,9405511206203267044818,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39836,29100,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-21 00:00:00.000,LV763201263US,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39837,29101,502,Machine Knitting Trims and Edges - Double Bed,,1,23,9.99,9.99,,,eBooks,0.00,0,eBook,0,2023-07-19 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39838,29101,505,Machine Knitting Trims and Edges - Single Bed,,1,23,18.99,18.99,,each,eBooks,0.00,0,eBook,0,2023-07-19 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39839,29101,474,Cut 'n Sew Neckline Template,,1,23,5.00,5.00,,,eBooks,0.00,0,eBook,0,2023-07-19 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39840,29102,785,Taitexma TR260L Ribber Attachment,,1,48,1249.00,1249.00,,Each,Taitexma Knitting Machines,24.00,0,Each,0,2023-07-27 00:00:00.000,"7728 4552 5459  and  7728 4552 4100  ",1,Fedex,1,NULL,1,NULL,0,1,0.00,NULL,NULL
39841,29102,784,Taitexma TH260L Bulky Punchcard Knitting Machine,,1,48,1999.00,1999.00,,,Taitexma Knitting Machines,30.00,0,Each,0,2023-07-27 00:00:00.000,"7728 4552 5459  and  7728 4552 4100  ",1,Fedex,1,NULL,1,NULL,0,1,0.00,NULL,NULL
39842,29103,713,Christmas Bundle,,1,27,20.95,20.95,50% off each item included in price,per set,Printed Books,0.14,1,Set(s),0,2023-07-21 00:00:00.000,9405511206203263790139,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39843,29104,281,Hobby Knit Replacement Needles,,2,16,24.95,49.90,,set of 3,Machines,0.01,0,Set(s),0,2023-07-25 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39844,29105,502,Machine Knitting Trims and Edges - Double Bed,,1,23,9.99,9.99,,,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39845,29106,535,Sailing with the Garter Carriage,,1,30,18.95,18.95,,eBook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39846,29107,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,2023-08-09 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39847,29108,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,2023-08-09 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39848,29109,728,Add a Hood to Any Knitting Pattern,,1,23,24.95,24.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39850,29111,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39851,29112,416,Cheat Sheets for Hand Manipulated Stitch Patterns,,1,23,4.99,4.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39852,29113,416,Cheat Sheets for Hand Manipulated Stitch Patterns,,1,23,4.99,4.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39853,29113,419,Let's Knit Some Slacks,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39854,29114,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39855,29115,281,Hobby Knit Replacement Needles,,1,16,24.95,24.95,,set of 3,Machines,0.01,0,Set(s),0,2023-09-04 00:00:00.000,9400111206203053326699,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39856,29116,802,Taitexma Mid-Gauge TH160,,1,48,999.00,999.00,,each,Taitexma Knitting Machines,20.00,0,Each,0,NULL,,1,USPS,1,NULL,1,,0,1,0.00,NULL,NULL
39857,29117,793,The Knitters Handy Guide to Yarn Requirements,,1,52,12.95,12.95,,each,Printed Books,0.02,0,Each,0,2023-09-11 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39858,29118,427,Let's Knit Some Skirts,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39859,29119,788,Taitexma Intarsia Carriage (4.5mm standard),,1,48,71.00,71.00,,,Taitexma Knitting Machines,0.15,0,Each,0,2023-10-09 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,1,0.00,NULL,NULL
39860,29120,589,A Guide to Knitting with Yarn on Cones,,1,23,4.99,4.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39861,29121,502,Machine Knitting Trims and Edges - Double Bed,,1,23,9.99,9.99,,,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39862,29122,429,Jodi's Favorite Demos Volume 2,,1,23,9.95,9.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39863,29123,532,Nursery Rhyme Knits Vol 2,,1,30,9.95,9.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39864,29124,416,Cheat Sheets for Hand Manipulated Stitch Patterns,,1,23,4.99,4.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39865,29125,416,Cheat Sheets for Hand Manipulated Stitch Patterns,,1,23,4.99,4.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39866,29126,266,Mast Pattern Holder,,1,16,19.99,19.99,,each,Accessories,0.00,0,Item(s),0,2023-10-09 00:00:00.000,9400111206203654413460,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39867,29127,416,Cheat Sheets for Hand Manipulated Stitch Patterns,,1,23,4.99,4.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39868,29128,49,Jaggerspun Super Lamb 4/8,Pewter,1,3,55.00,55.00,,per pound,Coned Yarn,1.00,0,Cone(s),0,2023-10-23 00:00:00.000,,1,USPS,1,NULL,97,NULL,0,0,0.00,NULL,NULL
39869,29128,49,Jaggerspun Super Lamb 4/8,Black,1,3,55.00,55.00,,per pound,Coned Yarn,1.00,0,Cone(s),0,2023-10-23 00:00:00.000,,1,USPS,1,NULL,39,NULL,0,0,0.00,NULL,NULL
39870,29129,266,Mast Pattern Holder,,1,16,19.99,19.99,,each,Accessories,0.00,0,Item(s),0,2023-10-23 00:00:00.000,1Z850A77YW22715147,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39871,29130,563,Taitexma TR850 (4.5mm) Ribbing Attachment,,1,48,999.00,999.00,,,Taitexma Knitting Machines,24.00,0,Each,0,2023-10-26 00:00:00.000,7738 7237 1658,1,Fedex,1,NULL,1,NULL,0,1,0.00,NULL,NULL
39872,29131,783,Taitexma Mid-Gauge TH/TR 160 Bundle,,0,48,0.00,0.00,,,Taitexma Knitting Machines,30.00,0,Each,0,2023-10-26 00:00:00.000,,1,USPS,1,NULL,1,,0,0,0.00,NULL,NULL
39873,29132,675,Decorative Raglan Seams for Machine Knitters,,1,23,14.99,14.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39874,29133,505,Machine Knitting Trims and Edges - Single Bed,,1,23,18.99,18.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39875,29134,502,Machine Knitting Trims and Edges - Double Bed,,1,23,9.99,9.99,,,eBooks,0.00,0,eBook,0,2023-11-06 00:00:00.000,7739 9470 9801,1,Fedex,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39876,29134,505,Machine Knitting Trims and Edges - Single Bed,,1,23,18.99,18.99,,each,eBooks,0.00,0,eBook,0,2023-11-06 00:00:00.000,7739 9470 9801,1,Fedex,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39877,29134,783,Taitexma Mid-Gauge TH/TR 160 Bundle,,1,48,1799.00,1799.00,,,Taitexma Knitting Machines,30.00,0,Each,0,2023-11-06 00:00:00.000,7739 9470 9801,1,Fedex,1,NULL,1,NULL,0,1,0.00,NULL,NULL
39878,29135,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39879,29136,266,Mast Pattern Holder,,1,16,19.99,19.99,,each,Accessories,0.00,0,Item(s),0,2023-11-12 00:00:00.000,1,1,Fedex,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39880,29137,687,Mousam Falls 4/6 Aran,Thistle,1,3,49.95,49.95,,per cone,Coned Yarn,1.00,0,Cone(s),0,2023-12-07 00:00:00.000,,1,USPS,1,NULL,191,NULL,0,0,0.00,NULL,NULL
39881,29138,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39882,29139,427,Let's Knit Some Skirts,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39883,29139,430,Let's Knit Some Blouses,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39884,29140,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39885,29141,419,Let's Knit Some Slacks,,1,23,14.95,14.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39886,29142,266,Mast Pattern Holder,,2,16,19.99,39.98,,each,Accessories,0.00,0,Item(s),0,2023-11-17 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39887,29143,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39888,29143,416,Cheat Sheets for Hand Manipulated Stitch Patterns,,1,23,4.99,4.99,,each,Accessories,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39889,29144,422,Signature Hats and Caps,,1,23,9.95,9.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39890,29144,502,Machine Knitting Trims and Edges - Double Bed,,1,23,9.99,9.99,,,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39891,29144,505,Machine Knitting Trims and Edges - Single Bed,,1,23,18.99,18.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39892,29145,416,Cheat Sheets for Hand Manipulated Stitch Patterns,,1,23,4.99,4.99,,each,Accessories,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39893,29146,710,The ULTIMATE Machine Knit Socks (eBook),,1,23,29.99,29.99,,ebook,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39894,29147,532,Nursery Rhyme Knits Vol 2,,1,30,9.95,9.95,,each,eBooks,0.00,0,eBook,0,2023-11-28 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39895,29147,533,Nursery Rhyme Knits Vol 1,,2,30,9.95,19.90,,each,eBooks,0.00,0,eBook,0,2023-11-28 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39896,29148,786,Taitexma TH860L EXTENDED BED PunchCard Knitting Machine,,1,48,1529.15,1529.15,,ea,Taitexma Knitting Machines,30.00,0,Each,0,2023-11-27 00:00:00.000,,1,Fedex,1,NULL,1,NULL,0,1,499.00,NULL,NULL
39897,29148,787,Taitexma TR850L (4.5mm) EXTENDED BED Ribbing Attachment,,1,48,1061.65,1061.65,,,Taitexma Knitting Machines,30.00,0,Each,0,2024-01-23 00:00:00.000,"7748 8409 7546       ",1,Fedex,1,NULL,1,NULL,0,1,499.00,NULL,NULL
39898,29149,532,Nursery Rhyme Knits Vol 2,,1,30,9.95,9.95,,each,eBooks,0.00,0,eBook,0,2023-11-28 00:00:00.000,,1,USPS,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39899,29150,728,Add a Hood to Any Knitting Pattern,,1,23,24.95,24.95,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
39900,29151,589,A Guide to Knitting with Yarn on Cones,,1,23,4.99,4.99,,each,eBooks,0.00,0,eBook,0,NULL,NULL,1,NULL,1,NULL,1,NULL,0,0,0.00,NULL,NULL
