ChallengesID,CourseTitle,Challenge_Item_Id,LessonTitle,LessonOrder,Challenge_AssignID,BlockOrder,BlockType,BlockTitle,Challenge_componentID,ComponentOrder,ComponentType,details
50,LK-150 Quick Start,316,Getting Started,19,3477,6,HTML,What's with the Curl?,4897,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='HTMLCONTENT'><string>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;h3&gt;Stockinette Stitch Curls. PERIOD&lt;/h3&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>If you are a hand knitter, you may not have noticed this as much, but because machine knitters create perfectly formed stitches and exact tension throughout our knitting, the dreaded stockinette curl is much more noticeable.&lt;br&gt;&lt;br&gt;&lt;b&gt;It's NOT you&lt;/b&gt;&lt;br&gt;&lt;br&gt;There are a few things that can ""tame"" the curl, but you aren't going to eliminate it.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;ul class=""lightlist"" style=""list-style:none;""&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Loosen up.  The tighter the tension (and the knitting) the more it curls&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Blocking helps&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Knit a stitch pattern&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Add hems and facings&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Add trims - knitted or crocheted&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;/ul&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;&lt;figure&gt;&lt;img class=""img-thumbnail"" src=""/challenge/images/v2/50/first_swatch.jpg""&gt;&lt;figcaption align=""center""&gt;&lt;br&gt;Learn to live with and work around the dreaded stockinette curl&lt;/figcaption&gt;<char code='0d'/><char code='0a'/>&lt;/figure&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/></string></var><var name='CHALLENGE_ASSIGNID'><string>3477</string></var><var name='CHALLENGE_COMPONENTID'><string>4897</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,316,Getting Started,19,3478,7,HTML,Wait! Why Weight?,4899,1,VimeoID,"<wddxPacket version='1.0'><header/><data><struct ><var name='VIMEOID'><string>342145560</string></var><var name='CHALLENGE_COMPONENTID'><string>4899</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,VIMEOID,LABLE</string></var><var name='LABLE'><string></string></var><var name='CHALLENGE_ASSIGNID'><string>3478</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3470,1,Video,Swatching is NOT optional,4883,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_COMPONENTID'><string>4486</string></var><var name='HTMLCONTENT'><string>&lt;strong&gt;You are making progress!&lt;/strong&gt; ... we've spent a lot of time planning, practicing and thinking about knitting ... are you ready to do some ""real knitting""?&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;br&gt;&lt;strong&gt;DON'T SKIP THIS SECTION!&lt;/strong&gt; &lt;br&gt;&lt;br&gt;Your success with this course AND your success with your knitting machine depends on your understanding and mastering the art of knitting gauge swatches.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>Without a swatch we are knitting in the dark.<char code='0d'/><char code='0a'/>&lt;ul&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;How is the final sweater going to feel in the yarn and stitch pattern you've chosen?&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Do you have enough yarn?&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Do you have enough needles on your machine for the size you chose?&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;/ul&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-md-6 col-lg-5 col-xs-12 col-md-offset-1 text-center""&gt;<char code='0d'/><char code='0a'/>&lt;p style=""text-align: center;""&gt;&lt;strong&gt;SWATCHING IS NOT OPTIONAL&lt;/strong&gt;&lt;/p&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;</string></var><var name='CHALLENGE_ASSIGNID'><string>3307</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3470,1,Video,Swatching is NOT optional,4884,2,Document,"<wddxPacket version='1.0'><header/><data><struct ><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,LABLE,DATAMODEL_ICON,VIEWHEIGHT,SHOWVIEWER,FILENAME</string></var><var name='CHALLENGE_ASSIGNID'><string>3307</string></var><var name='CHALLENGE_COMPONENTID'><string>4603</string></var><var name='FILENAME'><string>swatch_exercises2.pdf</string></var><var name='DATAMODEL_ICON'><string>fa fa-download</string></var><var name='LABLE'><string>Print the Worksheets</string></var><var name='SHOWVIEWER'><string>0</string></var><var name='VIEWHEIGHT'><string>600</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3470,1,Video,Swatching is NOT optional,4885,3,VimeoID,"<wddxPacket version='1.0'><header/><data><struct ><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,VIMEOID,LABLE</string></var><var name='CHALLENGE_COMPONENTID'><string>4514</string></var><var name='LABLE'><string>&lt;i class='fa fa-youtube-play' aria-hidden='true'&gt;&lt;/i&gt;&lt;b&gt; 'Proper' Gauge Swatches&lt;/b&gt;</string></var><var name='CHALLENGE_ASSIGNID'><string>3307</string></var><var name='VIMEOID'><string>178357273</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3471,2,Practice,Gauge swatch verses Tension Swatch,4886,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_COMPONENTID'><string>4886</string></var><var name='HTMLCONTENT'><string>&lt;div class=""lead""&gt;&lt;b&gt;If you haven't used your chosen yarn before, how do you know the best tension to knit your project? &lt;/div&gt;&lt;/b&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>Knitters tend to use the terms ""tension swatch"" and ""gauge swatch"" interchangeably, lets take a look at both.</string></var><var name='CHALLENGE_ASSIGNID'><string>3471</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3471,2,Practice,Gauge swatch verses Tension Swatch,4887,3,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_COMPONENTID'><string>156</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='HTMLCONTENT'><string>&lt;div class=""row cleanwell""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-md-7""&gt;<char code='0d'/><char code='0a'/>&lt;h4&gt;&lt;strong&gt;GAUGE SWATCH&lt;/strong&gt;&lt;/h4&gt;<char code='0d'/><char code='0a'/>The &lt;strong&gt;gauge swatch&lt;/strong&gt; is the ""official"" swatch used when designing a garment.<char code='0d'/><char code='0a'/>&lt;br&gt;<char code='0d'/><char code='0a'/>It is knit at a specific size, marked for accurate stitch and row measurement and ""dressed"" as the final garment will be treated.&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;blockquote class=""smallblock""&gt;<char code='0d'/><char code='0a'/>&lt;em&gt;TIP: Whatever method you use to create a swatch, the key is to correctly measure it and calculate your gauge.&lt;/em&gt;&lt;/blockquote&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-md-5""&gt;&lt;img class=""img-responsive"" src=""//www.knititnow.com/challenge/images/swatch_measure.jpg"" /&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;</string></var><var name='CHALLENGE_ASSIGNID'><string>58</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3471,2,Practice,Gauge swatch verses Tension Swatch,4888,5,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_ASSIGNID'><string>58</string></var><var name='HTMLCONTENT'><string>&lt;div class=""row cleanwell""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-md-12 col-xs-12""&gt;<char code='0d'/><char code='0a'/>&lt;h4&gt;&lt;strong&gt;TENSION SWATCH&lt;/strong&gt;&lt;/h4&gt;<char code='0d'/><char code='0a'/>&lt;em&gt;When I pick up a new cone of yarn, I can't wait to thread up my machine and see what the yarn looks like.   From the initial cast on, I start guessing what setting on my tension dial I need to use.  I knit a few inches and reach down and start to feel the resulting fabric. &lt;br /&gt;&lt;br /&gt;Once I get a feel for the yarn (what machine, general tension setting at stockinette, etc) I create a&lt;strong&gt; tension swatch&lt;/strong&gt;.  This helps me fine-tune the tension needed to achieve the fabric I like and allows me to play with various techniques.  &lt;strong&gt;I'm often very surprised that a yarn looks great in tuck, and awful in slip&lt;/strong&gt;, for example.  Adding a few eyelets here and there tells me if the yarn will work up in lace.&lt;/em&gt;&lt;br /&gt; &lt;br /&gt; Let's practice knitting a &lt;strong&gt;tension swatch.&lt;/strong&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='CHALLENGE_COMPONENTID'><string>258</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3471,2,Practice,Gauge swatch verses Tension Swatch,4889,7,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='CHALLENGE_COMPONENTID'><string>4490</string></var><var name='CHALLENGE_ASSIGNID'><string>3308</string></var><var name='HTMLCONTENT'><string>&lt;div class=""row well""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-xs-12 col-md-10""&gt;<char code='0d'/><char code='0a'/>&lt;h4&gt;Play!&lt;/h4&gt;<char code='0d'/><char code='0a'/>&lt;ol class=""instruction-list""&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Start knitting stockenette at the tightest tension that will knit.  (If the tension is too tight, you'll see stitches that don't form properly.&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Knit 2-4 inches. Knit a marker row (change colors, work a few eyelets across the row or knit a sewing thread in with the main yarn)&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Keep knitting sections, marking the tension dial number in each section.  Knit the last section as loosely as possiblle, even if you think this will be too loose ... I'm often very pleasantly surprised at the result.&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Transfer every other needle to out of work postion and knit a section - put all needles back into work.&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Work a simple tuck, or slip, or any stitch pattern of your choice ... base your tension dial setting on the stockinette sections you just knit.&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;/ol&gt;<char code='0d'/><char code='0a'/>&lt;blockquote class=""smallblock""&gt;The point of this exercise is to put the yarn through it's paces ... ignite your creativity, and get a feel for what the yarn can do.  If you don't have a huge cone, you can always re-wind this knitting. At this point, you probably know exactly what you want to do with this yarn.  Knit your Gauge Swatch, dress it and and you are ready to design and knit your sweater.&lt;/blockquote&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-xs-12 col-md-2""&gt;&lt;img class=""img-responsive"" src=""http://www.knititnow.com/challenge/images/tension_swatch.jpg"" /&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/></string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3472,3,HTML,Understanding Gauge,4890,1,VimeoMultiple,"<wddxPacket version='1.0'><header/><data><struct ><var name='VIMEOID3'><string>178357247</string></var><var name='VIMEOID2'><string>178357264</string></var><var name='VIMEOID1'><string>178357292</string></var><var name='VIMEOID4'><string></string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,VIMEOID1,LABLE1,VIMEOID2,LABLE2,VIMEOID3,LABLE3,VIMEOID4,LABLE4</string></var><var name='LABLE3'><string>&lt;i class='fa fa-youtube-play' aria-hidden='true'&gt;&lt;/i&gt;&lt;b&gt; Tension: Controlling your gauge&lt;/b&gt;</string></var><var name='CHALLENGE_ASSIGNID'><string>3298</string></var><var name='CHALLENGE_COMPONENTID'><string>4456</string></var><var name='LABLE4'><string>&lt;i class='fa fa-youtube-play' aria-hidden='true'&gt;&lt;/i&gt;</string></var><var name='LABLE2'><string>&lt;i class='fa fa-youtube-play' aria-hidden='true'&gt;&lt;/i&gt; &lt;b&gt;TIP!  Using Weights&lt;/b&gt;</string></var><var name='LABLE1'><string>&lt;i class='fa fa-youtube-play' aria-hidden='true'&gt;&lt;/i&gt; &lt;b&gt;The Importance of Gauge&lt;/b&gt;</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,6459,4,HTML,Knit a 'Proper Swatch',10031,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='HTMLCONTENT'><string>&lt;h3&gt;&lt;b&gt;Don't skip this!&lt;/b&gt;&lt;/h3&gt;<char code='0d'/><char code='0a'/>Watch as we knit a ""proper swatch"".&lt;br&gt;<char code='0d'/><char code='0a'/>Tips for casting on and binding off and placing markers and so much more!</string></var><var name='CHALLENGE_ASSIGNID'><string>6459</string></var><var name='CHALLENGE_COMPONENTID'><string>10031</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,6459,4,HTML,Knit a 'Proper Swatch',10030,2,Video,"<wddxPacket version='1.0'><header/><data><struct ><var name='LABLE'><string>&lt;i class='fa fa-youtube-play' aria-hidden='true'&gt;&lt;/i&gt;</string></var><var name='CHALLENGE_ASSIGNID'><string>6459</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,TYPEOF,LABLE,VIMEOID</string></var><var name='VIMEOID'><string>1046394794|How to Knit a Proper Swatch: The Secret to Machine Knitting Success</string></var><var name='TYPEOF'><string>Video</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3473,5,HTML,Your turn: Knit a Swatch,4891,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_ASSIGNID'><string>3473</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='CHALLENGE_COMPONENTID'><string>4891</string></var><var name='HTMLCONTENT'><string>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/>&lt;h3&gt;Knitting a “Proper” Swatch&lt;/h3&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>The goal of a swatch is to determine how many stitches and rows it takes to knit a 1” (or 4”/10cm) square.&lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>To do this accurately, you will knit a larger piece, and mark of a set number of stitches and rows AS YOU KNIT.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>After you dress (rest, wash, block) your swatch, you can easily measure and calculate your stitch and row gauge.<char code='0d'/><char code='0a'/>&lt;br&gt;<char code='0d'/><char code='0a'/>When you knit your swatch, you will cast on MORE stitches and knit MORE rows than shown.  This will prevent you from measuring edge to edge and ONLY MEASURE the ISOLATED AREA.&lt;br&gt;&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;ol class=""instruction-list""&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Garment yarn: Cast on 50 stitches with any method&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt; Knit for 1” or so - carriage on the right&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Contrasting waste yarn: Knit 2 rows&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt; Garment yarn: knit 20 rows&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Use a yarn marker or run a strand as you knit, isolate the stitches.&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt; Knit 20 rows&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Contrasting waste yarn: Knit 2 rows&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Garment yarn: knit 1” or so&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt; Bind off or drop the work from the machine&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt; Dress the swatch (wash, block and treat as you will the finished item)&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;/ol&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-4 col-xs-12""&gt;&lt;img class=""img-responsive"" src=""/challenge/images/v2/50/lk-150_swatch2.png""&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/></string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3473,5,HTML,Your turn: Knit a Swatch,4901,2,Document,"<wddxPacket version='1.0'><header/><data><struct ><var name='VIEWHEIGHT'><string>600</string></var><var name='SHOWVIEWER'><string>0</string></var><var name='CHALLENGE_ASSIGNID'><string>3473</string></var><var name='FILENAME'><string>swatch_practice.pdf</string></var><var name='DATAMODEL_ICON'><string>fa fa-download</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,LABLE,DATAMODEL_ICON,VIEWHEIGHT,SHOWVIEWER,FILENAME</string></var><var name='LABLE'><string>Print the Worksheet</string></var><var name='CHALLENGE_COMPONENTID'><string>4901</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3479,6,HTML,Measure Gauge,4902,1,Video,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_COMPONENTID'><string>4902</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,LABLE,VIMEOID</string></var><var name='LABLE'><string>&lt;i class='fa fa-youtube-play' aria-hidden='true'&gt;&lt;/i&gt; Accurage Gauge Measurement</string></var><var name='CHALLENGE_ASSIGNID'><string>3479</string></var><var name='VIMEOID'><string>260683875|Accurate Gauge Measurement</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3479,6,HTML,Measure Gauge,4903,2,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_COMPONENTID'><string>4903</string></var><var name='HTMLCONTENT'><string>&lt;h3&gt; &lt;i class=""fa fa-refresh fa-2x aria-hidden=""true""&gt;&lt;/i&gt; Test Yourself&lt;/h3&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/></string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='CHALLENGE_ASSIGNID'><string>3479</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3480,7,HTML,Test Yourself,4904,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_ASSIGNID'><string>3480</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='HTMLCONTENT'><string>Accurate gauge swatching and accurate measuring is CRITICAL to your success as a machine knitter.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/>Test yourself with this exercise.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;ol class=""instruction-list""&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Knit a ""proper"" swatch&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Let it rest, wash and block&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Carefully measure and calculate your gauge&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Calculate the stitches and rows for a 6"" square<char code='0d'/><char code='0a'/>&lt;ol class=""instruction-nolist""&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Cast on {Stitches per inch times 6} stitches&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Knit {Rows per inch times 6} rows&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;/ol&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Knit a square according to your pattern&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Let it rest, wash and block&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Does your square fit in the template?  Is it accurate?  If not, double check your gauge measurements and try again.&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;/ol&gt;&lt;br&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-2 col-xs-12""&gt;&lt;img class=""img-responsive"" src=""/challenge/images/v2/50/swatch_worksheet.png""&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/></string></var><var name='CHALLENGE_COMPONENTID'><string>4904</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,323,Your Success Depends on This,20,3480,7,HTML,Test Yourself,4906,2,Document,"<wddxPacket version='1.0'><header/><data><struct ><var name='SHOWVIEWER'><string>0</string></var><var name='DATAMODEL_ICON'><string>fa fa-download</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,LABLE,DATAMODEL_ICON,VIEWHEIGHT,SHOWVIEWER,FILENAME</string></var><var name='CHALLENGE_COMPONENTID'><string>4906</string></var><var name='FILENAME'><string>swatch_challenge1.pdf</string></var><var name='LABLE'><string>Print the Worksheet</string></var><var name='VIEWHEIGHT'><string>600</string></var><var name='CHALLENGE_ASSIGNID'><string>3480</string></var></struct></data></wddxPacket>"
50,LK-150 Quick Start,324,Cast on Options,34,3483,1,HTML,Open vs. Closed Cast On,4916,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_COMPONENTID'><string>4916</string></var><var name='CHALLENGE_ASSIGNID'><string>3483</string></var><var name='HTMLCONTENT'><string>&lt;blockquote class=""blockquote_style""&gt;The cast on method that you've been using (from your manual) is fast and easy, but it isn't appropriate for the finished edge of a ""real"" project.&lt;/blockquote&gt; &lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>    &lt;div class=""col-sm-4 col-sm-offset-1 col-xs-12""&gt;<char code='0d'/><char code='0a'/>        &lt;div class=""lead""&gt;An &lt;b&gt;open cast on&lt;/b&gt; leaves ""open"" stitches that can be picked up later.&lt;/div&gt;<char code='0d'/><char code='0a'/>        &lt;ul&gt;<char code='0d'/><char code='0a'/>            &lt;li&gt;You might start a sleeve with an open cast on, then go back and pick up the stitches (by hand or machine) and hand knit ribbing.&lt;/li&gt;<char code='0d'/><char code='0a'/>            &lt;li&gt;You might pick up the open stitches and work a decorative bind off (by hand or machine)&lt;/li&gt;<char code='0d'/><char code='0a'/>            &lt;li&gt;Picking up the open stitches with crochet is another option&lt;/li&gt;<char code='0d'/><char code='0a'/>            &lt;/ul&gt;<char code='0d'/><char code='0a'/>The most common method of creating an open cast on is with scrap yarn.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;center&gt;&lt;figure&gt;&lt;img class=""img-thumbnail"" src=""/challenge/images/v2/50/open_400.jpg""&gt;&lt;figcaption align=""center""&gt;&lt;br&gt;Open Cast on (raw stitches in the main yarn)&lt;/figcaption&gt;<char code='0d'/><char code='0a'/>&lt;/figure&gt;&lt;/center&gt;<char code='0d'/><char code='0a'/>            &lt;br&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>            &lt;div class=""col-sm-4 col-sm-offset-1 col-xs-12""&gt;<char code='0d'/><char code='0a'/>                &lt;div class=""lead""&gt;A &lt;b&gt;closed cast on&lt;/b&gt; is a permanent finish that may be decorative or purely functional &lt;em&gt;&lt;small&gt;(like the ""by the book"" cast on)&lt;/small&gt;&lt;/em&gt; &lt;/div&gt;&lt;br&gt; There are many, many closed cast on methods. In the next section, we'll take a look at 2 of the most commonly used by machine knitters.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>                &lt;ul&gt;<char code='0d'/><char code='0a'/>                    &lt;li&gt;E-wrap cast on (stretchy and fast)&lt;/li&gt;<char code='0d'/><char code='0a'/>                    &lt;li&gt;Chain (crochet) cast on (firm and decorative)&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;/ul&gt;&lt;center&gt;<char code='0d'/><char code='0a'/>&lt;figure&gt;&lt;img class=""img-thumbnail"" src=""/challenge/images/v2/50/closed_400.jpg""&gt;&lt;figcaption align=""center""&gt;&lt;br&gt;Closed Cast on (main yarn has finished edge)&lt;/figcaption&gt;<char code='0d'/><char code='0a'/>&lt;/figure&gt;&lt;/center&gt;<char code='0d'/><char code='0a'/>            &lt;/div&gt;<char code='0d'/><char code='0a'/>    &lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var></struct></data></wddxPacket>"
